stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0,0,0,4,88,0,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,1.13,0,0,7.89,0.56,0.56,0,0,0,0,0,0,0,0,0,0,1.13,69.05,0.28,1.97,0,0,0,0,9.3,6.76,0,0.28,0,1.97,0,0,1.97,0,0,0.28,0,0,0
21Day,2.96,0,1.48,101.01,0.37,2.22,0,1.48,0,2.22,0,0,0.37,0,2.22,7.03,17.02,58.83,11.1,10.36,0,0,1.11,0,9.99,4.07,2.96,0,0,4.07,2.59,0.74,0,0.37,1.11,0.37,0,0,1.48
3Month,0,0.42,2.29,78.32,0.21,0,0.42,0.1,0,20.6,1.25,0.1,17.27,1.56,0.1,58.56,4.78,11.23,3.43,1.77,0.1,0,5.72,2.81,1.25,0,4.37,0,0,0,1.46,13.31,0.1,0,0,0,1.04,14.46,1.66
22Month,0.14,1.64,3.69,31.57,0.41,0,0.27,0,0.14,11.62,1.37,1.64,92.65,1.91,0.68,67.91,2.19,4.92,3.14,2.19,0.14,2.87,3.42,0.27,0.27,0,4.51,0.41,0.14,0.14,0,4.65,0.41,0.14,0,0,0,0,0.82
