stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0.56,0,0,0,0,0
21Day,1.85,0,0,1.11,0.37,2.22,0,0,0,0,0,0,0,19.24,0,0,0.74,0,1.11,0,0,0,0,2.22,1.11,0,0,0,1.85,1.11,0,1.11,0,0,0,0,30.71
3Month,0.31,0.42,0.21,4.06,0,0,1.46,0.1,1.04,3.74,0,28.92,2.39,3.85,3.95,0.83,2.81,2.18,3.85,0.31,0.1,1.25,0.83,0.1,0,0.1,0.42,0,0,1.87,2.91,0.1,0.1,0,1.14,1.66,139.8
22Month,0.41,1.37,0.14,1.91,0.14,0,1.09,0,0.27,4.37,0.96,61.9,1.91,0.82,3.96,0.14,0.27,3.28,3.42,0,0.96,0.55,0,0.14,0.14,0.14,0.14,0.14,0.14,0.41,1.64,0,0,0.14,0.55,0,58.49
