stage,Cardiomyocyte,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0.369986860264282,0,0,0
3Month,0,1.1441870730914,0.104017006644673,0.104017006644673,0,13.4181938571628,0.104017006644673,0.520085033223363,0.104017006644673,0.208034013289345,0.312051019934018,0.416068026578691,0.104017006644673,0,0.104017006644673,0.208034013289345,1.97632312624878,0.104017006644673,0.624102039868036
22Month,0,0,0,0,0.273298863976266,4.78273011958466,0,0.273298863976266,0,0,0,0,0,0,0.136649431988133,0,0.819896591928799,0,0
