stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,4,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0.281848056003223,1.12739222401289,0,0.281848056003223,2.25478444802579,1.69108833601934,0.281848056003223,1.69108833601934,0,0.281848056003223,0,0
21Day,0.739973720528564,0,0.739973720528564,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0.739973720528564,0.369986860264282,4.06985546290711,0,0.739973720528564,0.739973720528564,0,0,1.84993430132141,0,0,0,0
3Month,0,2.08034013289345,0.520085033223363,0,0,0.104017006644673,0.104017006644673,0,0.728119046512708,0,0.208034013289345,0,0.104017006644673,1.87230611960411,0.208034013289345,0.208034013289345,0.208034013289345,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0
22Month,0,0.683247159940666,0.136649431988133,0,0,0.136649431988133,0,0.136649431988133,0.683247159940666,0.136649431988133,0,0.136649431988133,0,0.273298863976266,0,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133
