stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Retinal.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0.369986860264282,0,0.739973720528564,0.369986860264282,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0,0
3Month,0,0.104017006644673,0.520085033223363,0,0.104017006644673,0.312051019934018,0.728119046512708,0.312051019934018,0.312051019934018,0.416068026578691,0.104017006644673,0.104017006644673,0.104017006644673,0,0.416068026578691,12.8981088239394,0.104017006644673,9.46554760466521
