stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,6,3,0,0,0,0,6,48,1,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,2.82,2.25,0,3.1,0.56,2.82,0,0.28,0,0.56,0,0,0,1.41,0,2.25,20.29,0,9.02,0,0.85,0,0.56,39.74,16.91,0.56,1.69,0,11.84,0.28,0,3.95,0,0,0.28,0,0,0
21Day,7.03,2.22,0.74,34.78,0.74,19.24,0,15.54,0.37,4.07,0.37,1.48,2.22,42.18,1.11,2.59,15.54,6.66,21.09,0,0,4.44,0,22.57,9.99,2.22,1.11,0,9.62,2.96,0.37,2.22,0,1.85,0,0,0,19.61
3Month,0.62,6.55,1.35,72.19,0.42,0,2.91,3.12,11.34,19.97,0,55.02,21.01,23.61,40.15,6.97,17.99,30.89,23.51,6.14,0.31,9.15,4.68,2.91,1.04,5.72,3.43,0,1.56,2.91,20.08,1.04,0.1,0,0.42,5.3,15.39,181.51
22Month,0,4.65,1.5,14.07,0,0,0.96,0.82,3.96,16.94,7.24,45.23,7.93,12.03,28.01,1.23,1.23,12.71,9.7,0.27,2.05,2.19,0,0.41,0.14,2.87,4.65,0.27,0.41,0.55,2.6,0.82,0.41,0,0,0.41,0.14,25.01
