stage,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Osteoblast,Pancreatic.cell,Spermatocyte
72hpf,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0,0,0,0
3Month,0.104017006644673,0.312051019934018,0.208034013289345,0,0.104017006644673,0.208034013289345,1.35222108638074,0.208034013289345,0.624102039868036,0.104017006644673,0.104017006644673,0,0.208034013289345,21.4275033688026,0.104017006644673,0.208034013289345,0.104017006644673
