stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,10,0,1,0,0,0,0,0,0,0,0,0,1,8,10,10,0,0,0,0,6,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,6.2,3.66,0.28,12.12,4.23,10.99,0,0.56,0,0,0,0.56,0,1.41,0,7.05,36.36,3.38,25.37,0,1.97,0.56,1.13,97.24,63.98,0.28,0.56,0,23.68,1.69,0,0,10.99,1.13,1.69,2.25,0,0,0
21Day,7.4,1.48,0.37,57.35,0.37,28.49,0,12.95,1.11,2.96,0,2.22,0.74,15.17,2.59,4.44,36.26,15.17,32.56,0,0,5.18,0,36.63,30.71,1.85,1.11,0,12.58,4.44,0,1.48,2.59,1.85,1.85,0.37,0.37,0,5.92
3Month,1.04,8.43,3.43,71.46,0.73,0,1.46,2.7,10.51,34.12,0.1,110.15,30.37,8.74,33.49,9.36,14.77,32.56,19.76,5.62,0.21,10.61,6.35,2.91,0.52,4.99,2.7,0,1.35,2.81,0.31,83.01,0.73,0.1,0,0.42,7.49,71.56,44.42
22Month,0,10.11,3.28,21.73,0,0,1.5,1.23,6.56,51.79,27.74,233.67,10.93,11.75,42.22,1.64,2.87,34.03,14.89,0.41,4.92,6.15,0.55,1.5,0.68,4.24,3.42,1.09,0.14,0.14,0,13.25,3.42,1.37,0,0.27,0.55,0,12.98
