stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Goblet.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cell
24hpf,0,2,0,0,0,0,0,1,1,0,0,6,1,0,0,0
72hpf,0.563696112006446,0.84554416800967,0.281848056003223,0.281848056003223,0,0,0.563696112006446,0,1.69108833601934,0.281848056003223,2.53663250402901,0.563696112006446,1.40924028001612,0,0.281848056003223,0.281848056003223
21Day,0,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0,0,0,0
3Month,0,0,0,0,0,0,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0,0
