stage,Granulocyte,Hepatocyte,Ionocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Retinal.cell,T.cell
72hpf,0,0,0.281848056003223,0,0.563696112006446,0.281848056003223,0.281848056003223,0
21Day,0,0,0,0.739973720528564,0.369986860264282,0,0,0.369986860264282
22Month,0.136649431988133,0.136649431988133,0,0,0,0,0,0
