stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,23,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,5.36,7.05,0,3.38,5.36,5.36,0.28,0,0,0,0,0,0,0.28,0,2.25,6.2,0.28,9.58,0,0.28,0.56,0,507.89,65.11,0,1.13,0,6.48,0.28,0,5.07,0.28,1.13,0.28,0,0,0
21Day,5.18,2.59,0.37,2.96,1.11,4.81,1.11,0,0,0,0.37,0,0,4.07,0.74,0,2.22,0.74,11.47,0,0,1.48,0,151.69,26.64,0,0,0,2.59,3.7,0,1.48,1.11,2.22,1.11,0,0,0
3Month,0,3.43,0,2.6,0.21,0,0.1,0.1,0.21,0.52,0,1.77,0.52,0.52,0.52,0,2.5,0.42,0.52,0,0,2.5,0.1,0.21,0.1,0.1,0,0,0,0.21,1.04,0,0,0,0,0.21,0.62,0.21
22Month,0,5.74,0,1.64,0,0,0.27,0.14,0.27,0.41,0.14,4.37,0.41,0.96,0.55,0,0.55,0.27,0.68,0.14,0,1.09,0.14,0.14,0.14,0,0.14,0.14,0,0,1.64,0.14,0.14,0,0,0.14,0,0.14
