stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,38,0,0,0,0,0,2,0,0,4,0,0,0,1,0,0,0,293,3,0,0,0,0,1,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0
72hpf,0.28,22.83,0,0,0.28,0.85,0,1.69,0,0,9.86,0,0,0,3.95,0,0,1.41,70.74,1.13,0,0,0,0,13.81,3.1,0,0,0,2.54,0.28,0,0.28,0.28,16.91,30.72,0,0,0,0.56
21Day,3.7,16.28,1.11,20.72,0,11.47,0,10.36,0,0.37,43.66,0,2.22,30.71,161.31,2.59,2.96,8.51,219.4,21.09,0,0.37,1.11,0.37,30.34,8.51,0,0,0,6.29,9.99,0,2.96,3.33,52.54,219.77,1.85,0,0,158.35
3Month,0.94,22.26,1.56,26.21,0.42,0,3.54,2.39,0.31,4.89,305.19,0,39.11,728.33,20.8,13.63,3.74,10.3,274.29,14.46,2.7,0,3.22,2.7,1.77,0.31,1.35,1.35,0,1.46,7.28,2.29,104.75,5.82,0.62,0.1,0.52,5.82,23.82,295.41
22Month,1.09,25.96,0.96,10.8,0,0,4.92,1.37,0.14,2.05,712.22,2.05,76.8,257.04,25.96,8.06,0.68,1.64,309.37,10.25,0.41,3.83,1.09,0,2.05,0.55,0.96,2.19,0.82,0.68,2.05,0,34.3,24.19,2.73,0.14,0.14,0.96,0.41,138.7
