stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,12,0,245,2,0,0,0,0,0,0,10,0,0,0,0,14,70,17,12,0,0,0,0,4,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,3.66,4.23,0,111.05,2.82,1.69,0,0,0,0,0,0,0,0,0.56,0.28,25.37,208.85,3.1,16.35,0,1.13,0.28,0,27.06,13.25,1.41,0,0,12.97,0,0,0,0.56,0,0,0,0,0,0
21Day,1.11,2.96,0,213.11,0.74,3.33,0,1.48,2.22,1.11,0,0,0.37,0.74,6.66,5.18,4.07,44.03,10.73,20.35,0.37,0,7.4,0,8.88,5.18,3.33,0,0,15.17,4.81,0,1.11,0.74,0,0.74,0.74,0,0,3.7
3Month,0,8.63,2.81,207.2,0.31,0,0.94,0.73,24.44,13.52,0,0,10.92,8.11,0.21,46.29,8.43,76.76,22.16,14.04,2.08,0.1,24.34,2.08,1.56,0.73,4.99,0.62,0,1.14,2.7,0.1,19.45,0.21,0.21,0,0,33.08,4.06,10.19
22Month,0.14,11.89,4.51,50.42,0.27,0,0.68,0.55,9.84,15.44,0.27,0,16.12,5.74,1.37,51.38,1.5,16.26,18.45,6.42,0.14,0.41,11.07,0.14,0.82,0.14,3.83,0.55,0.55,0.27,0.14,0,6.56,0,0.27,0,0,3.83,0,3.42
