stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,1,27,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,1.69,0.85,0,1.41,1.13,1.69,0,0,0,0,0,0,0,0,0,0.28,1.97,0.56,5.64,0,0,0.56,0,65.11,12.12,0.28,0,3.95,0,0.28,3.1,0,0,0,0,0,0
21Day,2.22,1.85,1.11,9.62,0.37,5.55,0,3.33,0.37,1.11,0,1.11,0.37,5.92,4.07,0.37,4.07,4.81,22.94,0,0,3.33,0.37,34.04,3.7,1.11,0.74,6.29,2.59,0,1.11,0.37,1.11,0.37,0.37,0,5.92
3Month,0.31,0.42,0.42,8.01,0,0,0.21,0,1.25,2.7,0,28.4,1.46,0.21,2.91,0.62,2.6,2.7,2.91,0.52,0.21,1.66,0.62,0.52,0.1,0.52,0.31,0.62,0.42,4.37,0.1,0.1,0,0.1,1.77,0.73,2.81
22Month,0.27,0.55,0,2.32,0,0,0,0.41,0.68,5.19,0.27,19.27,1.23,1.09,1.91,0,0.82,2.32,1.78,0,0.14,0.27,0,0.14,0,0.68,0.27,0,0,0.41,0.41,0,0,0,0,0,1.23
