stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,1,1,2,0,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,0,0,0.84554416800967,0,0,0,0
21Day,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282
3Month,0,0,0,0,0,0,0.104017006644673,0,0,0,0.104017006644673,0.208034013289345,0.104017006644673,0
22Month,0,0,0,0,0.683247159940666,0.136649431988133,0,0,0,0,0,3.00628750373893,0,0
