stage,Epithelial.cell,Hepatocyte,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,1,0,0
72hpf,0,0,0.84554416800967,0,0,0
3Month,0.208034013289345,0.104017006644673,0,0,0.104017006644673,0.104017006644673
22Month,0,0,0,0,0.273298863976266,0
