stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,2,0,6,0,0,0,0,1,0,0,0,0,1,2,0,17,0,0,10,104,0,0,5,0,0,0,0,0,0
72hpf,0.281848056003223,0,1.40924028001612,0,0,0,0,0,0,0,0,0,0.84554416800967,1.97293639202256,0,0.563696112006446,0,0,3.94587278404512,6.76435334407736,0.281848056003223,0,0.84554416800967,0.281848056003223,0,0.281848056003223,0,0.281848056003223,0
21Day,1.47994744105713,0,0.739973720528564,0.739973720528564,0,0,0,0,0,0,0.369986860264282,0,0,0,0,4.80982918343567,0,0.369986860264282,1.10996058079285,2.95989488211426,0,0,1.10996058079285,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0,0,0.208034013289345,0,0.104017006644673,0,0,0,0.416068026578691,0,0,0,0,0.208034013289345,0.104017006644673,0,0,0,0,0,0,0,0,0,0.208034013289345,0,0,0,0.208034013289345
22Month,0,0.273298863976266,0.136649431988133,0,0.136649431988133,0.273298863976266,0.136649431988133,0,4.50943125560839,0.136649431988133,0,0.273298863976266,0,0.136649431988133,0,0.819896591928799,0.273298863976266,0,0,0,0.273298863976266,0.409948295964399,0.273298863976266,0,0,0,0,0,0
