stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,9,0,25,1,1,0,0,0,0,0,0,0,0,0,0,2,6,1,64,0,0,0,0,10,231,0,0,0,6,0,0,0,0,1,0,0,0
72hpf,12.68,3.95,0,30.72,8.46,4.51,0,0,0,0,0,0,0,0,0.28,0,3.38,46.79,1.13,149.1,0,0.56,4.79,0.28,54.96,83.71,0.28,0.56,0,99.77,0,0,13.81,0.56,8.46,0,0,0
21Day,11.84,0.74,0.74,37.74,1.48,2.96,0,0,0,0.37,0,0.37,1.11,0.74,1.11,1.11,1.11,12.95,0.74,97.31,0,0,7.4,0,12.58,22.2,0.37,0.74,0,38.48,4.44,0,5.92,0.74,1.85,0,0,1.48
3Month,0.1,1.66,0.42,33.6,0.42,0,0.83,0,0.1,3.02,1.77,0,4.78,1.14,0.1,22.26,2.6,9.67,1.66,24.76,6.55,0,1.77,0.83,0.94,0.1,2.7,0.83,0,1.35,0.73,10.09,0.83,0,0.73,3.74,1.56,2.5
22Month,0,2.46,0.41,18.58,0.14,0,0.27,0.27,0,1.5,0.82,2.87,7.11,0.27,0.68,13.66,0.68,1.78,0.68,15.3,0.68,0.14,1.64,0.14,0.55,0.27,2.73,0.82,0.14,0.27,0.14,1.5,2.46,0.14,0,0.41,0,0.41
