stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,3,0,0,0,0,82,1,0,2,3,0,0
72hpf,0,0,0,0,0.281848056003223,0.281848056003223,0.281848056003223,0,0,0,0.281848056003223,0
3Month,0.104017006644673,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0,0,0,0,0,0.104017006644673
22Month,0,0.546597727952532,0,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0,0,0,0.273298863976266
