stage,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,1,0,0,0,0,0,0,6,0,1,0,0,0,0
72hpf,0.563696112006446,0,0,0,0.563696112006446,0.563696112006446,0,0,0,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0
3Month,0.208034013289345,0.104017006644673,0.208034013289345,0.208034013289345,0,0.208034013289345,0.208034013289345,0,0.104017006644673,0,0.104017006644673,8.63341155150783,0.104017006644673,2.49640815947214
