stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0,0.624102039868036,0.208034013289345,0.208034013289345,0.416068026578691,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0,0,0.312051019934018,0.104017006644673
22Month,0,0,0.409948295964399,0,4.37278182362026,0,0,0,0,0,0,0.136649431988133,0.136649431988133,0,0
