stage,Epithelial.cell,Goblet.cell,Keratinocyte,Neural.progenitor.cell,Smooth.muscle.cell
24hpf,7,0,0,1,0
72hpf,0.281848056003223,0,0.281848056003223,0,0
21Day,0.739973720528564,0,0,0,0
3Month,0.312051019934018,0.104017006644673,0,0.104017006644673,0.104017006644673
