stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,0,4,53,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,5.92,5.92,0,15.5,29.59,3.1,0,0.28,0,0.28,0,0,0,0,0,0.56,3.1,25.65,0.85,13.81,0.28,0.56,0.56,0.28,302.42,29.31,1.41,0,12.4,0,0,7.05,0.28,0.85,1.69,0,0,0
21Day,3.33,9.25,0,21.09,33.3,5.92,0,1.48,0,0,0,0,0.37,0.37,2.22,1.11,0.37,9.99,0.74,19.98,0,0,2.59,0,103.6,9.62,1.11,0.74,26.27,7.03,2.59,3.33,0,1.48,0.74,0,0,0.37
3Month,0,16.02,0.31,17.79,6.35,0,0.42,0,0.62,0.83,0.31,0,7.91,1.98,0.21,2.5,0.94,2.7,0.94,4.26,0.21,0,0.31,0.42,1.25,0.21,1.46,0.1,0,0.62,17.58,0.31,0,0,0,2.39,25.48,1.66
22Month,0.68,6.42,0.41,9.57,3.28,0,0.55,0.14,0.55,3.01,1.23,0,30.06,0.96,0.41,3.28,0,1.37,1.37,4.24,0,0.96,1.23,0.14,2.32,0.27,1.09,0,0,0.27,19.81,1.09,0.14,0,0.41,1.09,0.14,1.09
