stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,1,0,0,0,0,0,3
72hpf,0,0,0,0.281848056003223,0,0,0
21Day,0,0.369986860264282,0.369986860264282,0,0.739973720528564,0.739973720528564,0
