stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0.84554416800967,0,1.12739222401289,0,0,0,40.8679681204674,0.563696112006446,0,0,0,0,0,0.281848056003223,0,0
21Day,0,0,0,0.739973720528564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2095663887213,0,0,0.369986860264282,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0
3Month,0,0,0,1.1441870730914,0,0,0,0.208034013289345,0.104017006644673,2.60042516611682,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0.208034013289345,0,0,2.60042516611682,0,0.312051019934018,0,0.104017006644673,0,0,0,0.312051019934018,0,0,0.208034013289345
22Month,0.136649431988133,0.136649431988133,0.136649431988133,0.683247159940666,0,0,0.136649431988133,0.409948295964399,0,7.51571875934732,0.136649431988133,0.409948295964399,1.2298448878932,0,0.273298863976266,0.546597727952532,0.546597727952532,0.136649431988133,11.4785522870032,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0.409948295964399,0,0,0.409948295964399
