stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,6,12,0,0,0,2,0,0,0,0,0,3,6,25,0,5,152,1,5,0,0,0,1,0,0
72hpf,0,1.12739222401289,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0.281848056003223,0.281848056003223,1.12739222401289,0,3.94587278404512,5.63696112006446,0,0.84554416800967,0,0,0.281848056003223,0,0,0
21Day,0.369986860264282,1.84993430132141,2.95989488211426,3.32988174237854,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,0.739973720528564,1.10996058079285,0.369986860264282,1.10996058079285,2.95989488211426,0,0.369986860264282,0,0,0.369986860264282,0,0,0
3Month,0,0.104017006644673,0,0,0.104017006644673,0,0.208034013289345,0,0,0,0,0.104017006644673,0,0,0,0,0,0,0,0,0.312051019934018,0,0,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0.273298863976266,0,0,0.683247159940666,0,0.409948295964399,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0
