stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,20,0,0,0,1,0,0,0,4,0,0,0,0,0,8,18,20,0,0,0,0,7,88,0,0,0,5,0,0,0,0,0,0,0,0,0
72hpf,5.36,2.54,0,11.56,1.69,1.69,0,0.85,0,0,0,0,0,0,2.82,0,5.36,19.73,1.41,18.04,0,0.85,0.85,0,58.91,21.42,0.56,0,0,11.56,1.69,0,0,1.97,0,1.69,0,0,0.28
21Day,3.33,1.48,0.74,22.57,0,9.25,0,9.99,0,0.37,0,0,2.59,1.48,14.43,1.11,0.74,11.1,9.99,33.3,0,0,5.55,0,18.87,14.06,0.74,0,0,17.39,5.55,0,0,3.33,0.74,1.11,0,0,5.92
3Month,0,0.31,0.21,6.35,0,0,0.21,0.21,0.94,2.08,0,0,8.63,4.37,0.73,2.29,0.42,2.6,3.22,1.77,0.31,0,0.52,0.52,0.62,0.1,0.31,0.21,0,0.1,0.21,0.1,0.1,0.1,0,0.1,0.73,0.83,2.29
22Month,0,0.82,0.41,1.23,0,0,0.55,0,0.55,2.73,0.27,0,19.13,2.32,1.09,4.1,0.27,0.55,3.83,1.09,0,0.55,0.14,0,0.14,0,0.55,0,0.14,0,0,0,0,0.27,0,0,0.27,0,1.37
