stage,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0.281848056003223
21Day,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0.369986860264282,0,0
22Month,0.273298863976266,0,0.956546023916932,0.136649431988133,0.546597727952532,0.136649431988133,0.273298863976266,0,0,0.136649431988133,0,0.409948295964399,0
