stage,Epithelial.cell,Hepatocyte,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Retinal.cell,Retinal.cone.cell
24hpf,1,0,0,2,0,0,0,0
72hpf,0,0,7.04620140008058,1.97293639202256,0,0.281848056003223,0.281848056003223,0
21Day,0,0,3.32988174237854,0,0.369986860264282,0,0.369986860264282,0.369986860264282
3Month,0.312051019934018,0.104017006644673,0,0,0,0,0,0
22Month,0,0.273298863976266,0,0,0,0,0,0
