stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Radial.glia,Smooth.muscle.cell
24hpf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0
72hpf,0.84554416800967,0,0.281848056003223,0,0,0,0,0,0,0,1.12739222401289,0,0,1.12739222401289,6.48250528807413,0,0,0.281848056003223,0
21Day,0,0,0,1.10996058079285,0.739973720528564,0,0,1.10996058079285,0,0.369986860264282,1.47994744105713,0,0.369986860264282,0.369986860264282,1.10996058079285,0,0.369986860264282,0,0
22Month,0,0.546597727952532,0,0,0,0.409948295964399,0.273298863976266,0,0.546597727952532,0.136649431988133,0.409948295964399,0.136649431988133,0,0.136649431988133,0,0.956546023916932,0,0,0.136649431988133
