stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,43,19,0,62,3,3,0,0,0,0,0,0,7,0,0,2,0,18,36,56,138,0,0,0,1,71,868,1,0,0,22,0,0,0,0,0,0,1,0,0,0
72hpf,36.36,8.46,0,32.41,5.07,13.53,0,4.23,0,0,0.56,0,0,1.13,0,3.95,0.85,46.79,97.8,8.17,86.53,0,19.17,2.54,3.95,377.11,287.2,1.13,3.1,0,60.6,8.17,0,0,22.83,3.1,3.1,4.79,0,0,0
21Day,62.53,4.07,7.03,169.82,6.29,80.66,0,66.23,0,1.48,5.18,0,0,9.99,2.96,41.07,22.94,16.28,63.27,27.01,138.01,0.37,0.37,11.47,1.11,110.26,132.09,1.85,2.22,0,55.87,20.35,0,4.44,20.72,6.66,12.95,1.48,0.37,0.37,10.73
3Month,3.12,7.49,9.05,129.81,1.25,0,3.12,5.3,0.42,19.14,19.14,0.73,0,273.77,22.05,6.24,131.69,22.57,40.98,41.29,48.58,13.31,0.21,11.86,16.64,10.51,2.39,8.32,5.41,0,2.5,8.74,0.1,231.54,2.18,0.1,0,0.94,10.3,39.84,26.73
22Month,0.41,8.2,6.97,33.21,0.27,0,2.46,2.87,0,10.39,45.23,18.45,0,330.15,10.52,19.13,107.68,5.06,5.19,71.33,34.3,1.5,9.43,6.29,0.82,3.14,0.96,4.37,4.51,1.78,1.23,1.23,0,38.67,2.87,3.14,0,0.14,0.96,0.14,5.33
