stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,21,10,0,17,0,3,0,1,0,0,1,0,2,0,0,0,0,1,5,18,73,0,0,0,0,29,448,0,0,0,7,0,0,0,0,0,2,0,0,0
72hpf,13.81,3.38,0,7.89,0.85,1.69,0,2.82,0,0,0.85,0,0,0.56,0,2.82,0,12.12,14.09,1.41,22.27,0,6.76,0,0.28,83.99,90.19,0.85,0.85,0,16.91,2.25,0.56,8.46,1.69,0,1.41,0,0,0
21Day,30.34,1.48,1.48,46.25,0.37,11.47,0,24.05,0,0.74,0.74,0,0,5.18,0.74,26.27,4.07,3.7,14.06,7.03,58.83,0,0.37,3.33,0,41.44,43.66,0.74,0.74,0,21.46,8.14,2.22,7.4,2.59,2.59,0,0,0,6.29
3Month,0.1,2.18,2.29,36.2,0.31,0,1.66,1.87,0.1,5.82,2.6,0,0,90.7,3.33,3.54,27.98,4.68,12.27,7.7,13.42,2.18,0.31,2.81,3.85,1.77,0.73,2.39,1.46,0,0.52,3.43,119.1,1.04,0.1,0,1.14,3.85,44.62,13.11
22Month,0,2.32,2.87,15.85,0.27,0,1.23,1.37,0.14,4.24,7.11,7.24,0,231.21,2.32,9.7,35.8,1.23,2.19,15.58,13.94,0.27,7.38,2.6,0.14,0.82,0.68,3.01,1.5,1.91,0.41,0.68,35.8,0.68,0.68,0,0.27,0.27,0.14,5.74
