stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,9,0,40,0,2,0,0,0,2,0,2,0,0,0,0,8,15,31,110,0,0,0,0,32,1026,0,0,0,16,0,0,0,0,0,3,0,0,0
72hpf,7.33,3.95,0,11.56,4.23,7.89,0,0.85,0,0.28,0,0,0.28,0,2.54,0,5.07,11.27,1.41,44.25,0,1.13,0.28,0.56,99.77,272.55,0,0.85,0,18.6,0.85,0,8.17,0,0,0.85,0,0,0
21Day,11.84,0.74,0.37,21.46,0.74,38.11,0,22.2,0.37,0,0,0,1.48,0.74,19.61,1.48,0.37,5.18,5.18,25.16,0,0,0.74,0,23.31,96.57,0,1.11,0,9.62,3.7,1.11,5.92,0.37,1.11,0,0.37,0,5.18
3Month,0,0.31,0.1,6.14,0.1,0,0.62,1.14,0.21,2.39,0,0,3.02,1.66,1.66,1.56,0.21,1.25,1.98,2.5,0.1,0,0.21,0.21,0.52,0.42,0.52,0.52,0,0.31,0.73,95.38,0,0,0,0,0.62,25.38,3.54
22Month,0,1.5,1.5,3.14,0,0,0.41,0.41,0.55,5.47,1.09,0,567.78,2.19,3.28,6.42,0.14,0.27,5.33,3.28,0,3.14,0.68,0,0.41,0.41,0.41,0.41,2.32,0.14,0.27,15.03,0.27,0,0,0,0.14,0,1.91
