stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Spermatocyte
24hpf,0,0,0,0,1,0,1,0
72hpf,0,0,0,0.563696112006446,0,0.563696112006446,0,0
21Day,0,0,0,0,0,0,0.369986860264282,0
3Month,0.312051019934018,0.208034013289345,0.208034013289345,0,0,0,0,1.04017006644673
