stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.54,0,0,2.82,1.13,1.69,0,0.56,0,0.56,0,0,0,0,0,1.97,3.66,0.28,4.79,0,1.13,0,0.28,12.97,14.94,0.28,0,0,4.79,0.56,0,2.54,0,0.28,0.85,0,0,0
21Day,4.07,0,0,10.36,0,7.4,0,1.85,0,0.74,0,1.11,0.37,3.7,2.96,2.22,3.7,3.33,13.69,0,0,1.48,0,11.47,7.03,0.37,0.37,0,5.18,1.85,0.37,1.48,1.11,0.74,1.11,0,0,0.37
3Month,0,0.73,0.1,6.03,0.42,0,0,0,0.73,1.14,0,25.17,0.73,0.31,6.03,0.83,2.39,1.77,2.08,0.31,0,0.62,0.62,0.1,0.21,0.42,0.21,0,0.1,0.52,7.91,0.1,0.1,0,0,0.83,4.89,2.5
22Month,0,0.27,0.41,1.78,0,0,0.27,0.41,0.41,1.91,0.14,18.86,0.27,0.27,3.83,0.68,0.41,2.73,1.91,0.27,0.68,0.27,0.14,0.41,0.14,0.14,0.27,0.14,0.14,0,1.5,0,0.14,0,0,0,0,0.41
