stage,Epithelial.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.cone.cell
72hpf,0.84554416800967,0,0,0.563696112006446,0,0,0.281848056003223,0.281848056003223,0,0,0
21Day,10.7296189476642,0,0.369986860264282,0,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282
3Month,0.416068026578691,0.104017006644673,0,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0.416068026578691,0
