stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,9,0,0,0,0,2,37,0,0,0,1,0,0,0,0,1,0,0,0
72hpf,0.85,0,0,1.41,0.28,0.28,0,0,0,0,0,0.28,0,0,0,1.13,1.97,0.56,1.41,0,0.85,0,0,2.54,4.23,0,0,0,0.56,0.28,0,0,0.28,0,0,0,0
21Day,0.37,0,0,2.96,0,1.11,0,0.37,0,0,0.37,0.37,0,0.74,0.37,0,2.22,0,0,0,0,0.74,0.37,1.48,1.48,0,0,0,0.37,0.37,0,0.37,0,0,0,0,1.11
3Month,0,0.42,0.1,2.39,0,0,0,0,0.31,1.04,0,0.73,0.31,0,4.06,0.31,1.66,1.35,1.04,0.42,0,0.31,0.1,3.12,0,0,0,0,0.1,0.1,1.04,0.1,0,0,0.83,2.91,0
22Month,0.27,0.41,0.27,2.87,0.27,0,0.27,0,1.09,5.19,0.82,55.62,1.09,0,3.69,0,0.55,4.37,0.82,0.27,1.23,0.55,0,0.82,0,0.55,0.27,0.27,0,0.55,0.41,0.41,0.41,0,0.27,0,0.96
