stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,174,127,0,1045,28,31,0,15,0,1,10,1,56,6,0,3,3,148,747,526,987,0,3,0,22,373,5943,12,0,0,137,0,0,0,1,0,0,59,0,0,0
72hpf,223.22,95.83,0.28,464.77,89.06,829.76,0,27.62,0,0.56,12.97,0.56,0.28,4.23,0,31.57,5.92,313.7,1867.53,62.29,852.31,0,40.3,51.01,22.27,4040.57,1391.48,28.18,54.96,0,729.99,19.17,0,5.36,330.33,60.03,43.97,94.7,0,0,1.69
21Day,422.52,85.1,58.46,2041.22,59.94,1482.91,0,345.57,0.37,19.98,76.96,3.7,0,61.42,55.5,750.33,200.16,139.12,1008.95,363.7,1744.12,1.85,2.59,276.01,8.51,1412.24,752.18,41.07,61.05,0,657.47,224.95,0,20.35,205.34,100.64,233.09,71.78,6.66,0,412.54
3Month,8.63,55.13,29.75,855.33,3.64,0,22.68,30.79,2.18,168.2,180.78,2.29,0,248.5,329.42,40.36,487.94,61.89,277.52,187.44,189.94,41.81,0.94,107.55,62.51,26.73,5.93,43.27,21.12,0,18.83,23.61,1.35,477.13,11.44,1.46,0.1,4.68,133.56,68.96,254.32
22Month,3.14,70.51,31.57,245.97,1.78,0,13.8,25.01,1.5,70.37,231.21,73.52,0,291.34,137.2,63.41,405.03,13.12,50.29,197.46,148.81,4.65,9.02,47.83,3.96,15.99,2.46,32.52,18.72,4.24,8.34,3.28,0,60.26,20.5,9.84,0,1.37,13.66,0,98.66
