stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.51,0.56,0,2.25,1.41,0.56,0,0,0,0,0,0,0,0,0,0,0,3.95,0,1.69,0,0,0,0,125.7,4.51,0,1.97,0,3.1,0,0,0.85,0.28,0,0,0,0,0
21Day,7.77,0,0,8.14,3.33,4.07,0,0.74,0,0,0,0,0.37,0.37,1.11,0,0.37,1.48,0.37,9.25,0,0,2.22,0,125.06,4.81,0.74,3.7,0,5.55,4.81,0.74,1.11,0.37,1.48,0,0,0,1.11
3Month,0.73,0.94,0.31,14.67,0.62,0,0,0,0.21,1.04,1.66,0,11.55,1.98,0.1,18.72,0.62,1.25,1.56,4.68,1.66,0,3.02,0.52,1.87,0.1,0.31,0.31,0,0,0.52,5.62,0.1,0,0,0.1,3.64,0.62,0.62
22Month,0.14,1.64,0.41,15.03,0.27,0,0.82,0.27,0,0.68,2.6,1.09,49.33,0.96,0.82,3.55,0,0.55,3.01,4.37,0.14,1.5,2.46,0,4.1,0.14,0.82,1.09,0.27,0.27,0.14,3.28,0.41,0.14,0,0,1.09,0,0.55
