stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,111,20,0,78,1,1,0,0,0,0,1,0,3,0,0,0,1,12,61,81,98,0,0,0,0,70,537,1,0,0,9,0,0,0,0,0,0,5,0,0,0
72hpf,79.76,21.42,0,95.83,17.19,32.69,0,1.41,0,0,1.69,0,0,0.28,0,4.23,0,33.82,182.07,28.47,144.59,0,5.36,7.61,1.69,496.62,218.15,3.1,5.64,0,142.62,1.69,0,1.13,43.69,3.38,3.95,7.05,0,0,0
21Day,83.99,12.58,1.85,229.02,9.99,119.88,0,28.12,0,1.85,11.84,1.48,0,7.4,5.18,60.68,16.28,9.99,136.53,48.84,173.89,0,0.37,37.74,0.74,170.93,77.7,3.33,8.51,0,73.26,19.61,0,2.59,14.8,10.36,39.22,5.92,0.74,0,32.19
3Month,2.29,22.99,8.43,163.72,1.46,0,2.81,1.98,0.73,26.42,62.51,0.73,0,580.83,117.44,6.14,61.16,7.91,64.91,74.16,84.36,24.34,1.87,20.8,8.63,10.61,1.66,12.79,3.95,0,4.06,11.86,0.31,70.32,1.87,0.1,0,1.14,22.16,36.2,57.52
22Month,1.64,50.29,12.03,108.09,0.68,0,3.28,2.32,0.82,19.54,141.43,45.23,0,894.78,40.99,10.8,94.42,2.46,22,90.46,83.36,3.14,17.35,15.44,0.96,12.16,2.46,14.48,3.83,3.42,1.09,0.96,0,16.4,15.85,3.28,0,0.55,4.92,0,29.24
