stage,Endothelial.cell,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.cell
24hpf,0,0,0,0,0,0,2,0,0,7,0,0,0
72hpf,0,0,0,0,0,0,0.281848056003223,0,0.84554416800967,0.563696112006446,0.281848056003223,0,0
21Day,0,0.369986860264282,0,0,0.369986860264282,0.369986860264282,1.47994744105713,0,0,0.739973720528564,1.10996058079285,0,0
22Month,0.819896591928799,0.136649431988133,0.136649431988133,0.683247159940666,12.298448878932,0,0.819896591928799,0.683247159940666,0.136649431988133,0,0,0.136649431988133,0.273298863976266
