stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte
24hpf,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,10,0,0,0,0,0,0,0
72hpf,0.281848056003223,0.563696112006446,0.281848056003223,0,0,0,0,0,0,0,0,0.563696112006446,0,0.281848056003223,7.04620140008058,2.53663250402901,0.84554416800967,0,0.563696112006446,0.281848056003223,0.281848056003223,0,0
21Day,0.369986860264282,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0.369986860264282,0.369986860264282,1.84993430132141,0.369986860264282,0,3.32988174237854,1.10996058079285,0.369986860264282,0,0.369986860264282,0,0,0,0
3Month,0,0.208034013289345,0.832136053157381,0.104017006644673,0,0.104017006644673,0.520085033223363,0.104017006644673,0.208034013289345,0.312051019934018,0.520085033223363,0.416068026578691,0.208034013289345,0.104017006644673,0,0,0,0.624102039868036,0,0,0,0.104017006644673,0.208034013289345
22Month,0,0,0,0,0,0,0.409948295964399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
