stage,Cardiomyocyte,Epithelial.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Osteoblast
24hpf,0,0,0,0,1,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0.281848056003223,0,0.281848056003223,0
21Day,0.369986860264282,0.369986860264282,0,0.739973720528564,0,0,0.369986860264282,0,0.369986860264282
