stage,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,4
72hpf,0,0.281848056003223,0,0,0,0,0.281848056003223,0.84554416800967,0,0,1.40924028001612,0.563696112006446
21Day,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0
3Month,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0
