stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,2,0,0
72hpf,0,0,0,0,0.281848056003223,0,0,0.281848056003223,0,0,0
21Day,0,0,0,0,0.369986860264282,0,0,0,0,0,0
3Month,0,0.104017006644673,0.208034013289345,0.208034013289345,0,0.104017006644673,0,0,0,0.208034013289345,0.104017006644673
22Month,0.136649431988133,0,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0
