stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,0,0,0,0,3,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,13.81,2.54,0,7.89,2.82,51.86,0,0.56,0,0,0,0,0,0,1.69,0.28,3.66,18.04,3.66,21.14,0,0.85,4.51,0.28,1131.06,270.01,0.56,2.54,0,20.29,1.41,0,0,60.03,1.13,1.97,3.38,0,0,0
21Day,8.88,1.85,2.22,26.64,0.74,155.76,0,55.87,0,0.37,1.48,0.74,5.18,19.61,22.57,2.22,4.07,13.32,15.17,38.85,0,0.37,13.69,0,509.1,178.33,2.59,4.07,0,12.21,21.83,0,0.37,17.76,3.33,7.4,4.81,0,0,11.84
3Month,2.18,16.95,3.02,192.43,1.14,0,4.47,7.49,0.94,20.39,72.5,1.14,123.47,133.45,17.99,48.06,20.08,55.23,73.64,84.46,27.04,0.52,22.68,13.52,9.88,4.99,9.36,5.93,0,3.85,5.93,0.21,19.35,2.81,0.21,0,1.25,26.42,12.69,77.8
22Month,0.96,41.27,9.29,124.35,1.5,0,7.79,7.93,0.27,12.85,149.9,52.88,224.11,81.44,39.49,80.62,8.2,24.19,96.06,110.28,4.24,13.12,19.68,0.82,12.03,4.65,15.44,14.35,0.55,5.47,2.05,0,3.83,13.12,2.46,0,1.23,9.98,0,40.86
