stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,1,29,2,0,0,0,0,2,95,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0.85,0,0,2.25,0.28,1.13,0,0,0,0,0,0.28,0,0,0,0.85,1.97,10.15,0.28,0,0,0.28,0,16.91,47.07,0,0,2.54,0.28,0,5.64,0,0,6.48,0,0,0
21Day,3.33,0,0,7.03,0.37,4.81,0,1.85,0,0,0,1.48,0,2.59,1.11,1.85,3.7,95.46,8.14,0,0,1.48,0,11.47,34.04,0,0,2.22,2.22,1.11,8.14,1.11,2.59,10.73,0,0,1.85
3Month,0.1,0.62,0.52,8.63,0.1,0,1.04,0,1.25,2.81,0.1,7.49,2.5,0.1,4.58,0.42,3.22,174.44,3.74,0.31,0.1,0.94,1.14,0.83,0.94,0.62,0.31,0.1,0.94,3.64,0.52,0,0,8.63,0.83,1.46,2.91
22Month,0,0.68,0,1.23,0,0,0,0.14,0.14,0.96,0.27,5.19,0.14,0.14,0.14,0.14,0.27,28.42,1.78,0,0.55,0.27,0.14,0.41,0.27,0.27,0,0,0,3.42,0.96,1.09,0,1.64,0,0,0.41
