stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.28,0,8.17,0.28,0,0,0,0,0,6.2,0,0,0,0,0,1.97,22.27,2.82,1.41,0,0.28,0,0.28,3.66,1.13,0,0.85,0,1.41,0.56,0,1.13,0,0,0,0,0
21Day,1.11,0.37,0.37,38.11,0,0.74,0,0,0,0,18.5,0,0,0,0.74,0.74,0.37,39.59,7.4,4.44,0,0,1.85,0,2.96,1.11,0,2.96,0,0.74,1.85,1.11,0,0,0.37,0,0,0.74
3Month,0.31,1.46,2.08,132.83,0.1,0,1.04,0.1,0.21,2.29,171.94,0,66.15,4.26,1.35,11.86,1.87,177.24,34.53,23.72,7.49,0.31,2.18,1.77,1.66,0.1,0.62,2.7,0,0.52,2.91,21.74,0.31,0.1,0,2.08,20.08,2.7
22Month,0.68,2.46,3.69,31.29,0.14,0,2.6,0,0,3.55,324.95,10.39,360.21,1.23,1.09,15.85,0.27,34.03,48.37,18.17,0.41,6.56,1.64,0,0.96,0.14,0.55,4.37,1.91,0.68,0.68,10.25,2.05,0.14,0.14,0,0.14,1.23
