stage,Epithelial.cell,Erythrocyte,Neural.cell,Neural.progenitor.cell,Retinal.cell
24hpf,0,0,0,2,0
72hpf,0.281848056003223,0,0.281848056003223,0,0
21Day,0,0.739973720528564,0,0,0
22Month,0,0,0,0,0.136649431988133
