stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.56,0.28,0,0,0,0,0,0,0,0,0,0,0.28,0.85,0,0.56,0,0,0,0,8.74,2.82,0,0.85,0,8.17,0,0,0.56,0,0,0,0,0,0
21Day,3.7,0,2.59,3.33,0.37,1.11,0,0,0,0,0,0,0,1.85,5.55,0,2.22,0,2.96,0,0,2.22,0,7.03,1.85,0,8.14,0,16.28,0.74,0.37,0.74,0,0.37,0,0,0,0.37
3Month,0.31,1.46,14.46,24.44,0.31,0,0.83,0,3.85,2.6,0.1,8.53,2.7,0.21,214.59,0.83,9.36,2.39,6.97,2.81,0,1.66,0.31,0.83,0.21,0.62,10.92,0,12.38,1.98,9.26,0.52,0,0,0.1,0.83,1.66,1.56
22Month,0.14,1.23,24.19,20.22,0.14,0,0.68,0.82,11.34,1.91,1.91,15.58,0.68,2.32,277.4,0.55,2.6,3.42,4.1,0.14,1.37,1.64,0.14,0.41,0.14,1.5,3.83,0.14,5.6,0.68,9.29,0.14,0.14,0,0,0,0.14,0.41
