stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,610,173,0,1026,30,30,0,15,0,0,14,0,149,6,0,7,4,216,424,837,1576,0,2,1,21,713,11669,7,0,0,187,0,0,0,1,0,0,76,0,0,0
72hpf,596.11,121.19,0,478.58,135.01,261.27,0,32.69,0,0.28,12.68,0.28,0.56,13.53,0,51.01,4.79,437.99,1135.85,133.6,1041.15,0,122.6,43.4,41.71,4819.04,2890.63,25.08,39.18,0,962.79,45.66,0,4.23,382.75,65.11,47.07,136.13,0,0,2.54
21Day,794.73,85.1,78.81,2404.54,88.06,843.57,0,439.54,0,18.5,67.71,3.7,0,358.52,48.1,548.32,389.23,257.51,1116.62,381.09,2027.9,4.07,6.29,242.34,21.09,1754.11,1183.96,41.81,58.09,0,857.63,375.54,0,24.42,246.41,115.44,323.74,90.65,3.33,0,210.52
3Month,55.34,128.88,173.81,2241.77,19.35,0,56.48,52.94,7.07,325.89,511.04,6.55,0,5424.28,693.69,105.68,1989.74,346.06,772.12,739.46,874.05,247.46,20.08,208.76,243.19,107.35,24.76,112.23,57.94,0,47.95,242.36,1.98,864.49,26.32,3.64,0.42,13.42,169.24,222.28,468.08
22Month,44,198.14,155.23,736.13,9.7,0,68.87,42.22,2.73,167.94,901.34,330.55,0,10269.07,338.21,200.05,1552.06,80.76,173.54,799.26,932.63,35.26,320.17,135.56,19.95,68.6,12.57,91.56,84.59,31.43,35.26,46.32,0.27,114.1,63.27,53.29,0.27,5.88,20.09,0.41,170.54
