stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0,0,0,1.40924028001612,0,0.84554416800967,0,0.281848056003223,0,0,0,0,3.38217667203868,0.281848056003223,0,0,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0,0,0,2.21992116158569,0,2.21992116158569,0,0.369986860264282,0,0,0,0,1.84993430132141,0,0,0,0.369986860264282,0.369986860264282,0,0,0
3Month,0,0,0,0.728119046512708,0,0,0,0,0,0.104017006644673,0,5.92896937874634,0.208034013289345,0,0.624102039868036,2.2883741461828,0.312051019934018,0.624102039868036,0,0,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0.312051019934018,0.208034013289345,0,0,0,0.208034013289345,0.104017006644673,0.104017006644673
22Month,0,0.136649431988133,0.273298863976266,0.683247159940666,0,0,0.136649431988133,0.136649431988133,0.273298863976266,0.683247159940666,0.409948295964399,10.6586556950744,0.409948295964399,0.136649431988133,0.819896591928799,0,0.546597727952532,0.683247159940666,0.136649431988133,0,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0,0,0,0.136649431988133
