stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2,3,8,17,0,1,0,0,1,78,1,0,0,5,0,0,0,0,0,0,0,0,0,0
72hpf,1.41,0.28,0,5.64,0.85,2.54,0,0,0,0,0,0,0,0.28,0,1.41,6.76,0.28,5.07,0,0,0.28,0,6.76,4.51,0,0,0,3.38,0,0,0,1.41,0,0,1.13,0,0,0
21Day,3.33,0.74,0.74,11.47,0.37,8.14,0,5.18,0,0.37,0,0,0.74,2.96,0.74,0.74,9.25,2.59,14.43,0,0,1.11,0,8.14,8.14,0,0.37,0,4.44,0.37,0,0.37,2.22,0.74,1.48,0.74,0,0,2.96
3Month,0.1,0.83,0.1,7.59,0.1,0,0.21,0.1,2.08,2.29,0,7.28,2.39,0.42,3.02,0.73,3.33,2.81,3.02,0.73,0,1.56,0.52,0.42,0.1,0.52,0.21,0,0,0.31,0.1,3.85,0,0,0,0,1.77,0.73,5.2
22Month,0.14,0.96,0.14,3.55,0,0,0.55,0,0.68,2.46,2.6,22.41,0.96,0.82,3.69,0,0.14,2.73,2.87,0,0.96,0.41,0,0.27,0,0.41,0.27,0.14,0.27,0,0,0.27,0.27,0.14,0,0,0.14,0,1.64
