stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.progenitor.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Retinal.cone.cell
24hpf,1,0,2,1,0,0,0,0,1,0,0,36,0,0,0
72hpf,0.563696112006446,0,0.281848056003223,0,0,0,0.563696112006446,0,0.84554416800967,0.281848056003223,0.84554416800967,2.25478444802579,0,0.281848056003223,0
21Day,0.369986860264282,0,1.84993430132141,0,0,0.739973720528564,0,0.369986860264282,2.58990802184998,0.369986860264282,0.369986860264282,1.47994744105713,0.739973720528564,0.369986860264282,0.369986860264282
22Month,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0
