stage,Epithelial.cell,Granulocyte,Hepatocyte,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.progenitor.cell,Oocyte,Primordial.germ.cell
24hpf,1,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.281848056003223,0.84554416800967,0,0.281848056003223,0,0
21Day,0.739973720528564,0,0,0,0,0,0,0,0
3Month,0.208034013289345,0.104017006644673,0,0,0,0,0,0,0
22Month,0,0,0.683247159940666,0,0,0.273298863976266,0,0.546597727952532,0.546597727952532
