stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Radial.glia
24hpf,0,0,0,0,0,0,0,6,0,0,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0.281848056003223,0.563696112006446,0,0,0,0,0.281848056003223
21Day,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0
3Month,0,0,0.624102039868036,0.104017006644673,0.104017006644673,0.208034013289345,0,0,0,0.104017006644673,0,0.312051019934018,0
22Month,0,0.136649431988133,0.273298863976266,0,0,0,0,0,0,0,0,0,0
