stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,3.66,0,0.28,0,0,0,0,0,0,0,0,0,5.36,5.07,1.69,0.28,0,0,0,0.28,8.46,0.85,1.41,0,0.85,0.28,0,0.28,0.28,0,0,0,0,0,0
21Day,1.85,0,7.03,32.93,0.74,2.96,0,0.37,2.59,0,0,2.59,0,1.48,48.84,8.14,12.58,6.29,6.66,0,0,1.85,0,8.88,5.55,2.96,0.37,2.22,5.55,0,0,0.74,0,0.37,4.44,0,0,0.74
3Month,0.1,0.83,4.37,20.08,0,0,0.21,0,16.95,1.87,0,23.4,2.39,0.31,158.31,1.14,4.06,7.39,2.08,0.31,0,0.73,0.62,3.43,0.1,6.35,0.21,0.1,1.14,0.1,2.5,0.1,0,0,0,4.26,4.16,0.83
22Month,0.14,0.14,4.37,13.8,0,0,0.41,0,9.43,2.19,0.41,116.15,0.14,0.27,162.07,0.41,2.19,4.65,1.23,0.14,3.28,0,0.14,1.23,0,5.19,0.27,0.14,0.14,0,1.64,0.14,0.27,0,0,0.27,0,0.55
