stage,Epithelial.cell,Erythrocyte,Hepatocyte,Mesenchymal.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell
72hpf,0,0,0,0,0.281848056003223,0,0
21Day,0.739973720528564,0.369986860264282,0,2.21992116158569,0,0.369986860264282,0
22Month,0,0,1.91309204783386,0,0,0,0.136649431988133
