stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neurosecretory.cell,Osteoblast,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0.739973720528564,4.06985546290711,1.10996058079285,0,0,0,0
3Month,0,0,0,0,0.104017006644673,0,0.208034013289345,0,0.208034013289345,0,0.208034013289345,0,0,0.104017006644673,0,0.104017006644673,0.728119046512708
22Month,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,1.36649431988133,0.136649431988133,0,0.409948295964399,0.273298863976266,0.136649431988133,0,0,0,0,0.409948295964399
