stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Granulocyte,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Radial.glia,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72hpf,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0.84554416800967,0,0,1.69108833601934,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0
3Month,0,0.104017006644673,0.312051019934018,0,0,0,0,0.312051019934018,0,0.208034013289345,0,0,0,0,0,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673
22Month,0.136649431988133,0.136649431988133,0.273298863976266,0,0.136649431988133,0.273298863976266,0.273298863976266,5.05602898356092,0.136649431988133,0.273298863976266,0.409948295964399,0.683247159940666,0.273298863976266,0.136649431988133,0,0,0.136649431988133,0,0,0,0.136649431988133
