stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
72hpf,0,0,0.281848056003223,0.281848056003223,0.281848056003223,0.563696112006446,0.281848056003223
21Day,0,0,0,0,0.739973720528564,0.369986860264282,0
3Month,0.312051019934018,0.104017006644673,0,0.104017006644673,0,0,0
