stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Retinal.cone.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
72hpf,4.22772084004835,0,0.84554416800967,0.281848056003223,0.563696112006446,0.281848056003223,0,0,0,0,0,0,1.12739222401289,0.563696112006446,0,0.281848056003223,0,0.563696112006446,0,0.281848056003223,1.12739222401289,0,0.281848056003223,0,0,0,0,0,0
21Day,1.47994744105713,0,5.17981604369995,0,0,0,0,0,0,0,0.739973720528564,0.369986860264282,0,0.369986860264282,0,0.369986860264282,0,0,0.739973720528564,0.369986860264282,0.739973720528564,0.369986860264282,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0
3Month,0.416068026578691,0.104017006644673,0.208034013289345,0,0,0,0.104017006644673,0,0.416068026578691,0.104017006644673,0,0,0,0,0.208034013289345,0,0,0,0,0,0.104017006644673,0,0,0.104017006644673,5.20085033223363,0,0.104017006644673,0.312051019934018,0.104017006644673
22Month,0.136649431988133,0,0.273298863976266,0,0,0,0,0.136649431988133,0.546597727952532,0,0,0.273298863976266,0,0,0.136649431988133,0,0.136649431988133,0,0.273298863976266,0,0,0.136649431988133,0,0,2.59633920777453,0,0,0,0.273298863976266
