stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,124,12,0,0,0,0,0,2,17,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,1.41,1.41,0,17.19,0,2.54,0,0.28,0,0,0,0,0,0,0,0,1.41,329.2,5.07,4.23,0,0,0.28,0,21.14,5.64,0.28,0,2.82,0,0.28,1.41,1.13,0,0,0,0,0
21Day,1.11,0.37,0,138.01,0,2.22,0,0.74,0,0,0.37,0,0.74,0,0.74,0,1.48,71.41,61.42,6.66,0,0,0.74,0,5.18,2.22,0,0,2.59,1.85,0.37,0.37,0.37,2.59,0.37,0,0,1.48
3Month,0,0.94,0.31,294.89,0.1,0,0.52,0.1,0.1,0.94,2.29,0,8.11,3.33,0.31,3.85,2.39,36.3,58.25,3.02,0.73,0,0.73,0.31,0.42,0.1,0.42,0.42,0,1.77,8.43,0.1,0.1,0,0.21,1.56,3.54,1.98
22Month,0,0.27,0.41,19.4,0,0,0.14,0,0,0.27,1.78,0.41,6.83,0.41,0,0.82,0.68,3.01,28.7,0.68,0,0.27,0,0.14,0,0,0.27,0.14,0,0.27,6.56,0.14,0.14,0,0,0,0,0.41
