stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,7,1,5,15,0,0,0,1,2,84,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0.85,0,0.28,0.56,0,0,0.28,0,0,0,0,0,0,0,0,0,3.66,0.56,0,2.82,0,1.69,0,1.41,2.82,9.02,0,0,2.25,0,0,0,1.13,0,0,0.85,0,0,0
21Day,2.96,0.37,54.76,4.44,0,2.96,0,1.11,0,0,0.37,0,0,0.74,0.37,1.85,4.81,0.74,2.22,2.22,9.62,0,0,2.22,1.11,4.81,4.07,0.74,0,1.48,2.96,0,0,1.85,0,0.37,1.48,0,0,0.74
3Month,0.1,1.77,109.22,20.49,0,0,1.46,0.1,0,7.91,7.28,0,0,23.61,9.57,0.52,147.81,3.22,5.51,5.3,8.84,1.66,0.21,12.07,97.36,0.52,0.31,3.85,0.73,1.04,3.54,0.1,7.07,0.52,0,0,0.1,2.39,5.3,6.45
22Month,0,1.64,94.15,6.83,0.27,0,0.41,0,0.14,6.01,4.1,0.68,0,21.45,1.09,0.27,62.59,0.41,0.55,0.96,2.6,0,0.27,2.73,6.97,0.14,0,1.37,0.55,0.14,0.14,0,2.19,0.27,0.41,0,0.14,0.14,0,2.19
